ID_PROJECT,a
ID_BATCH,a
ID_WAFER,a
WAFER_ROTATION,a
TILE_WIDTH,10.5
TILE_HEIGHT,10.5
TEST_STRUCTURE,a
LINES_DATA,2808
tile_id,die_id,xc_ref[um],yc_ref[um],xc_chip[um],yc_chip[um],width[um],height[um],Array detail
DC,26C,4.1775,18.75,4.1775,18.75,0.25,1.05,D01
DC,25C,4.4275,18.75,4.4275,18.75,0.25,1.05,D01
DC,24C,4.6775,18.75,4.6775,18.75,0.25,1.05,D01
DC,23C,4.9275,18.75,4.9275,18.75,0.25,1.05,D01
DC,22C,5.1775,18.75,5.1775,18.75,0.25,1.05,D01
DC,21C,5.4275,18.75,5.4275,18.75,0.25,1.05,D01
DC,20C,5.6775,18.75,5.6775,18.75,0.25,1.05,D01
DC,19C,5.9275,18.75,5.9275,18.75,0.25,1.05,D01
DC,18C,6.1775,18.75,6.1775,18.75,0.25,1.05,D01
DC,17C,6.4275,18.75,6.4275,18.75,0.25,1.05,D01
DC,16C,6.6775,18.75,6.6775,18.75,0.25,1.05,D01
DC,15C,6.9275,18.75,6.9275,18.75,0.25,1.05,D01
DC,14C,7.1775,18.75,7.1775,18.75,0.25,1.05,D01
DC,13C,7.4275,18.75,7.4275,18.75,0.25,1.05,D01
DC,12C,7.6775,18.75,7.6775,18.75,0.25,1.05,D01
DC,11C,7.9275,18.75,7.9275,18.75,0.25,1.05,D01
DC,10C,8.1775,18.75,8.1775,18.75,0.25,1.05,D01
DC,09C,8.4275,18.75,8.4275,18.75,0.25,1.05,D01
DC,08C,8.6775,18.75,8.6775,18.75,0.25,1.05,D01
DC,07C,8.9275,18.75,8.9275,18.75,0.25,1.05,D01
DC,06C,9.1775,18.75,9.1775,18.75,0.25,1.05,D01
DC,05C,9.4275,18.75,9.4275,18.75,0.25,1.05,D01
DC,04C,9.6775,18.75,9.6775,18.75,0.25,1.05,D01
CC,42C,10.6775,18.75,10.6775,18.75,0.25,1.05,D01
CC,41C,10.9275,18.75,10.9275,18.75,0.25,1.05,D01
CC,40C,11.1775,18.75,11.1775,18.75,0.25,1.05,D01
CC,39C,11.4275,18.75,11.4275,18.75,0.25,1.05,D01
CC,38C,11.6775,18.75,11.6775,18.75,0.25,1.05,D01
CC,37C,11.9275,18.75,11.9275,18.75,0.25,1.05,D01
CC,36C,12.1775,18.75,12.1775,18.75,0.25,1.05,D01
CC,35C,12.4275,18.75,12.4275,18.75,0.25,1.05,D01
CC,34C,12.6775,18.75,12.6775,18.75,0.25,1.05,D01
CC,33C,12.9275,18.75,12.9275,18.75,0.25,1.05,D01
CC,32C,13.1775,18.75,13.1775,18.75,0.25,1.05,D01
CC,31C,13.4275,18.75,13.4275,18.75,0.25,1.05,D01
CC,30C,13.6775,18.75,13.6775,18.75,0.25,1.05,D01
CC,29C,13.9275,18.75,13.9275,18.75,0.25,1.05,D01
CC,28C,14.1775,18.75,14.1775,18.75,0.25,1.05,D01
CC,27C,14.4275,18.75,14.4275,18.75,0.25,1.05,D01
CC,26C,14.6775,18.75,14.6775,18.75,0.25,1.05,D01
CC,25C,14.9275,18.75,14.9275,18.75,0.25,1.05,D01
CC,24C,15.1775,18.75,15.1775,18.75,0.25,1.05,D01
CC,23C,15.4275,18.75,15.4275,18.75,0.25,1.05,D01
CC,22C,15.6775,18.75,15.6775,18.75,0.25,1.05,D01
CC,21C,15.9275,18.75,15.9275,18.75,0.25,1.05,D01
CC,20C,16.1775,18.75,16.1775,18.75,0.25,1.05,D01
CC,19C,16.4275,18.75,16.4275,18.75,0.25,1.05,D01
CC,18C,16.6775,18.75,16.6775,18.75,0.25,1.05,D01
CC,17C,16.9275,18.75,16.9275,18.75,0.25,1.05,D01
CC,16C,17.1775,18.75,17.1775,18.75,0.25,1.05,D01
CC,15C,17.4275,18.75,17.4275,18.75,0.25,1.05,D01
CC,14C,17.6775,18.75,17.6775,18.75,0.25,1.05,D01
CC,13C,17.9275,18.75,17.9275,18.75,0.25,1.05,D01
CC,12C,18.1775,18.75,18.1775,18.75,0.25,1.05,D01
CC,11C,18.4275,18.75,18.4275,18.75,0.25,1.05,D01
CC,10C,18.6775,18.75,18.6775,18.75,0.25,1.05,D01
CC,09C,18.9275,18.75,18.9275,18.75,0.25,1.05,D01
CC,08C,19.1775,18.75,19.1775,18.75,0.25,1.05,D01
CC,07C,19.4275,18.75,19.4275,18.75,0.25,1.05,D01
CC,06C,19.6775,18.75,19.6775,18.75,0.25,1.05,D01
CC,05C,19.9275,18.75,19.9275,18.75,0.25,1.05,D01
CC,04C,20.1775,18.75,20.1775,18.75,0.25,1.05,D01
BC,42C,21.1775,18.75,21.1775,18.75,0.25,1.05,D01
BC,41C,21.4275,18.75,21.4275,18.75,0.25,1.05,D01
BC,40C,21.6775,18.75,21.6775,18.75,0.25,1.05,D01
BC,39C,21.9275,18.75,21.9275,18.75,0.25,1.05,D01
BC,38C,22.1775,18.75,22.1775,18.75,0.25,1.05,D01
BC,37C,22.4275,18.75,22.4275,18.75,0.25,1.05,D01
BC,36C,22.6775,18.75,22.6775,18.75,0.25,1.05,D01
BC,35C,22.9275,18.75,22.9275,18.75,0.25,1.05,D01
BC,34C,23.1775,18.75,23.1775,18.75,0.25,1.05,D01
BC,33C,23.4275,18.75,23.4275,18.75,0.25,1.05,D01
BC,32C,23.6775,18.75,23.6775,18.75,0.25,1.05,D01
BC,31C,23.9275,18.75,23.9275,18.75,0.25,1.05,D01
BC,30C,24.1775,18.75,24.1775,18.75,0.25,1.05,D01
BC,29C,24.4275,18.75,24.4275,18.75,0.25,1.05,D01
BC,28C,24.6775,18.75,24.6775,18.75,0.25,1.05,D01
BC,27C,24.9275,18.75,24.9275,18.75,0.25,1.05,D01
BC,26C,25.1775,18.75,25.1775,18.75,0.25,1.05,D01
BC,25C,25.4275,18.75,25.4275,18.75,0.25,1.05,D01
BC,24C,25.6775,18.75,25.6775,18.75,0.25,1.05,D01
BC,23C,25.9275,18.75,25.9275,18.75,0.25,1.05,D01
BC,22C,26.1775,18.75,26.1775,18.75,0.25,1.05,D01
BC,21C,26.4275,18.75,26.4275,18.75,0.25,1.05,D01
BC,20C,26.6775,18.75,26.6775,18.75,0.25,1.05,D01
BC,19C,26.9275,18.75,26.9275,18.75,0.25,1.05,D01
BC,18C,27.1775,18.75,27.1775,18.75,0.25,1.05,D01
BC,17C,27.4275,18.75,27.4275,18.75,0.25,1.05,D01
BC,16C,27.6775,18.75,27.6775,18.75,0.25,1.05,D01
BC,15C,27.9275,18.75,27.9275,18.75,0.25,1.05,D01
BC,14C,28.1775,18.75,28.1775,18.75,0.25,1.05,D01
BC,13C,28.4275,18.75,28.4275,18.75,0.25,1.05,D01
BC,12C,28.6775,18.75,28.6775,18.75,0.25,1.05,D01
BC,11C,28.9275,18.75,28.9275,18.75,0.25,1.05,D01
BC,10C,29.1775,18.75,29.1775,18.75,0.25,1.05,D01
BC,09C,29.4275,18.75,29.4275,18.75,0.25,1.05,D01
BC,08C,29.6775,18.75,29.6775,18.75,0.25,1.05,D01
BC,07C,29.9275,18.75,29.9275,18.75,0.25,1.05,D01
BC,06C,30.1775,18.75,30.1775,18.75,0.25,1.05,D01
BC,05C,30.4275,18.75,30.4275,18.75,0.25,1.05,D01
BC,04C,30.6775,18.75,30.6775,18.75,0.25,1.05,D01
BC,04D,30.6775,17.7,30.6775,17.7,0.25,1.05,D01
BC,05D,30.4275,17.7,30.4275,17.7,0.25,1.05,D01
BC,06D,30.1775,17.7,30.1775,17.7,0.25,1.05,D01
BC,07D,29.9275,17.7,29.9275,17.7,0.25,1.05,D01
BC,08D,29.6775,17.7,29.6775,17.7,0.25,1.05,D01
BC,09D,29.4275,17.7,29.4275,17.7,0.25,1.05,D01
BC,10D,29.1775,17.7,29.1775,17.7,0.25,1.05,D01
BC,11D,28.9275,17.7,28.9275,17.7,0.25,1.05,D01
BC,12D,28.6775,17.7,28.6775,17.7,0.25,1.05,D01
BC,13D,28.4275,17.7,28.4275,17.7,0.25,1.05,D01
BC,14D,28.1775,17.7,28.1775,17.7,0.25,1.05,D01
BC,15D,27.9275,17.7,27.9275,17.7,0.25,1.05,D01
BC,16D,27.6775,17.7,27.6775,17.7,0.25,1.05,D01
BC,17D,27.4275,17.7,27.4275,17.7,0.25,1.05,D01
BC,18D,27.1775,17.7,27.1775,17.7,0.25,1.05,D01
BC,19D,26.9275,17.7,26.9275,17.7,0.25,1.05,D01
BC,20D,26.6775,17.7,26.6775,17.7,0.25,1.05,D01
BC,21D,26.4275,17.7,26.4275,17.7,0.25,1.05,D01
BC,22D,26.1775,17.7,26.1775,17.7,0.25,1.05,D01
BC,23D,25.9275,17.7,25.9275,17.7,0.25,1.05,D01
BC,24D,25.6775,17.7,25.6775,17.7,0.25,1.05,D01
BC,25D,25.4275,17.7,25.4275,17.7,0.25,1.05,D01
BC,26D,25.1775,17.7,25.1775,17.7,0.25,1.05,D01
BC,27D,24.9275,17.7,24.9275,17.7,0.25,1.05,D01
BC,28D,24.6775,17.7,24.6775,17.7,0.25,1.05,D01
BC,29D,24.4275,17.7,24.4275,17.7,0.25,1.05,D01
BC,30D,24.1775,17.7,24.1775,17.7,0.25,1.05,D01
BC,31D,23.9275,17.7,23.9275,17.7,0.25,1.05,D01
BC,32D,23.6775,17.7,23.6775,17.7,0.25,1.05,D01
BC,33D,23.4275,17.7,23.4275,17.7,0.25,1.05,D01
BC,34D,23.1775,17.7,23.1775,17.7,0.25,1.05,D01
BC,35D,22.9275,17.7,22.9275,17.7,0.25,1.05,D01
BC,36D,22.6775,17.7,22.6775,17.7,0.25,1.05,D01
BC,37D,22.4275,17.7,22.4275,17.7,0.25,1.05,D01
BC,38D,22.1775,17.7,22.1775,17.7,0.25,1.05,D01
BC,39D,21.9275,17.7,21.9275,17.7,0.25,1.05,D01
BC,40D,21.6775,17.7,21.6775,17.7,0.25,1.05,D01
BC,41D,21.4275,17.7,21.4275,17.7,0.25,1.05,D01
BC,42D,21.1775,17.7,21.1775,17.7,0.25,1.05,D01
CC,04D,20.1775,17.7,20.1775,17.7,0.25,1.05,D01
CC,05D,19.9275,17.7,19.9275,17.7,0.25,1.05,D01
CC,06D,19.6775,17.7,19.6775,17.7,0.25,1.05,D01
CC,07D,19.4275,17.7,19.4275,17.7,0.25,1.05,D01
CC,08D,19.1775,17.7,19.1775,17.7,0.25,1.05,D01
CC,09D,18.9275,17.7,18.9275,17.7,0.25,1.05,D01
CC,10D,18.6775,17.7,18.6775,17.7,0.25,1.05,D01
CC,11D,18.4275,17.7,18.4275,17.7,0.25,1.05,D01
CC,12D,18.1775,17.7,18.1775,17.7,0.25,1.05,D01
CC,13D,17.9275,17.7,17.9275,17.7,0.25,1.05,D01
CC,14D,17.6775,17.7,17.6775,17.7,0.25,1.05,D01
CC,15D,17.4275,17.7,17.4275,17.7,0.25,1.05,D01
CC,16D,17.1775,17.7,17.1775,17.7,0.25,1.05,D01
CC,17D,16.9275,17.7,16.9275,17.7,0.25,1.05,D01
CC,18D,16.6775,17.7,16.6775,17.7,0.25,1.05,D01
CC,19D,16.4275,17.7,16.4275,17.7,0.25,1.05,D01
CC,20D,16.1775,17.7,16.1775,17.7,0.25,1.05,D01
CC,21D,15.9275,17.7,15.9275,17.7,0.25,1.05,D01
CC,22D,15.6775,17.7,15.6775,17.7,0.25,1.05,D01
CC,23D,15.4275,17.7,15.4275,17.7,0.25,1.05,D01
CC,24D,15.1775,17.7,15.1775,17.7,0.25,1.05,D01
CC,25D,14.9275,17.7,14.9275,17.7,0.25,1.05,D01
CC,26D,14.6775,17.7,14.6775,17.7,0.25,1.05,D01
CC,27D,14.4275,17.7,14.4275,17.7,0.25,1.05,D01
CC,28D,14.1775,17.7,14.1775,17.7,0.25,1.05,D01
CC,29D,13.9275,17.7,13.9275,17.7,0.25,1.05,D01
CC,30D,13.6775,17.7,13.6775,17.7,0.25,1.05,D01
CC,31D,13.4275,17.7,13.4275,17.7,0.25,1.05,D01
CC,32D,13.1775,17.7,13.1775,17.7,0.25,1.05,D01
CC,33D,12.9275,17.7,12.9275,17.7,0.25,1.05,D01
CC,34D,12.6775,17.7,12.6775,17.7,0.25,1.05,D01
CC,35D,12.4275,17.7,12.4275,17.7,0.25,1.05,D01
CC,36D,12.1775,17.7,12.1775,17.7,0.25,1.05,D01
CC,37D,11.9275,17.7,11.9275,17.7,0.25,1.05,D01
CC,38D,11.6775,17.7,11.6775,17.7,0.25,1.05,D01
CC,39D,11.4275,17.7,11.4275,17.7,0.25,1.05,D01
CC,40D,11.1775,17.7,11.1775,17.7,0.25,1.05,D01
CC,41D,10.9275,17.7,10.9275,17.7,0.25,1.05,D01
CC,42D,10.6775,17.7,10.6775,17.7,0.25,1.05,D01
DC,04D,9.6775,17.7,9.6775,17.7,0.25,1.05,D01
DC,05D,9.4275,17.7,9.4275,17.7,0.25,1.05,D01
DC,06D,9.1775,17.7,9.1775,17.7,0.25,1.05,D01
DC,07D,8.9275,17.7,8.9275,17.7,0.25,1.05,D01
DC,08D,8.6775,17.7,8.6775,17.7,0.25,1.05,D01
DC,09D,8.4275,17.7,8.4275,17.7,0.25,1.05,D01
DC,10D,8.1775,17.7,8.1775,17.7,0.25,1.05,D01
DC,11D,7.9275,17.7,7.9275,17.7,0.25,1.05,D01
DC,12D,7.6775,17.7,7.6775,17.7,0.25,1.05,D01
DC,13D,7.4275,17.7,7.4275,17.7,0.25,1.05,D01
DC,14D,7.1775,17.7,7.1775,17.7,0.25,1.05,D01
DC,15D,6.9275,17.7,6.9275,17.7,0.25,1.05,D01
DC,16D,6.6775,17.7,6.6775,17.7,0.25,1.05,D01
DC,17D,6.4275,17.7,6.4275,17.7,0.25,1.05,D01
DC,18D,6.1775,17.7,6.1775,17.7,0.25,1.05,D01
DC,19D,5.9275,17.7,5.9275,17.7,0.25,1.05,D01
DC,20D,5.6775,17.7,5.6775,17.7,0.25,1.05,D01
DC,21D,5.4275,17.7,5.4275,17.7,0.25,1.05,D01
DC,22D,5.1775,17.7,5.1775,17.7,0.25,1.05,D01
DC,23D,4.9275,17.7,4.9275,17.7,0.25,1.05,D01
DC,24D,4.6775,17.7,4.6775,17.7,0.25,1.05,D01
DC,25D,4.4275,17.7,4.4275,17.7,0.25,1.05,D01
DC,26D,4.1775,17.7,4.1775,17.7,0.25,1.05,D01
DC,27D,3.9275,17.7,3.9275,17.7,0.25,1.05,D01
DC,28D,3.6775,17.7,3.6775,17.7,0.25,1.05,D01
DC,29D,3.4275,17.7,3.4275,17.7,0.25,1.05,D01
DC,30D,3.1775,17.7,3.1775,17.7,0.25,1.05,D01
DC,31D,2.9275,17.7,2.9275,17.7,0.25,1.05,D01
DC,32D,2.6775,17.7,2.6775,17.7,0.25,1.05,D01
DC,33D,2.4275,17.7,2.4275,17.7,0.25,1.05,D01
DC,34D,2.1775,17.7,2.1775,17.7,0.25,1.05,D01
DC,35D,1.9275,17.7,1.9275,17.7,0.25,1.05,D01
DC,36D,1.6775,17.7,1.6775,17.7,0.25,1.05,D01
DC,37D,1.4275,17.7,1.4275,17.7,0.25,1.05,D01
DC,38D,1.1775,17.7,1.1775,17.7,0.25,1.05,D01
DC,39D,0.9275,17.7,0.9275,17.7,0.25,1.05,D01
DC,40D,0.6775,17.7,0.6775,17.7,0.25,1.05,D01
DC,41D,0.4275,17.7,0.4275,17.7,0.25,1.05,D01
DC,42D,0.1775,17.7,0.1775,17.7,0.25,1.05,D01
EC,04D,-0.8225,17.7,-0.8225,17.7,0.25,1.05,D01
EC,05D,-1.0725,17.7,-1.0725,17.7,0.25,1.05,D01
EC,06D,-1.3225,17.7,-1.3225,17.7,0.25,1.05,D01
EC,07D,-1.5725,17.7,-1.5725,17.7,0.25,1.05,D01
EC,08D,-1.8225,17.7,-1.8225,17.7,0.25,1.05,D01
EC,09D,-2.0725,17.7,-2.0725,17.7,0.25,1.05,D01
EC,10D,-2.3225,17.7,-2.3225,17.7,0.25,1.05,D01
EC,11D,-2.5725,17.7,-2.5725,17.7,0.25,1.05,D01
EC,12D,-2.8225,17.7,-2.8225,17.7,0.25,1.05,D01
EC,13D,-3.0725,17.7,-3.0725,17.7,0.25,1.05,D01
EC,14D,-3.3225,17.7,-3.3225,17.7,0.25,1.05,D01
EC,15D,-3.5725,17.7,-3.5725,17.7,0.25,1.05,D01
EC,16D,-3.8225,17.7,-3.8225,17.7,0.25,1.05,D01
EC,17D,-4.0725,17.7,-4.0725,17.7,0.25,1.05,D01
EC,18D,-4.3225,17.7,-4.3225,17.7,0.25,1.05,D01
EC,19D,-4.5725,17.7,-4.5725,17.7,0.25,1.05,D01
EC,20D,-4.8225,17.7,-4.8225,17.7,0.25,1.05,D01
EC,21D,-5.0725,17.7,-5.0725,17.7,0.25,1.05,D01
EC,22D,-5.3225,17.7,-5.3225,17.7,0.25,1.05,D01
EC,23D,-5.5725,17.7,-5.5725,17.7,0.25,1.05,D01
EC,24D,-5.8225,17.7,-5.8225,17.7,0.25,1.05,D01
EC,25D,-6.0725,17.7,-6.0725,17.7,0.25,1.05,D01
EC,26D,-6.3225,17.7,-6.3225,17.7,0.25,1.05,D01
EC,27D,-6.5725,17.7,-6.5725,17.7,0.25,1.05,D01
EC,28D,-6.8225,17.7,-6.8225,17.7,0.25,1.05,D01
EC,29D,-7.0725,17.7,-7.0725,17.7,0.25,1.05,D01
EC,30D,-7.3225,17.7,-7.3225,17.7,0.25,1.05,D01
EC,31D,-7.5725,17.7,-7.5725,17.7,0.25,1.05,D01
EC,32D,-7.8225,17.7,-7.8225,17.7,0.25,1.05,D01
EC,33D,-8.0725,17.7,-8.0725,17.7,0.25,1.05,D01
EC,34D,-8.3225,17.7,-8.3225,17.7,0.25,1.05,D01
EC,35D,-8.5725,17.7,-8.5725,17.7,0.25,1.05,D01
EC,36D,-8.8225,17.7,-8.8225,17.7,0.25,1.05,D01
EC,37D,-9.0725,17.7,-9.0725,17.7,0.25,1.05,D01
EC,38D,-9.3225,17.7,-9.3225,17.7,0.25,1.05,D01
EC,39D,-9.5725,17.7,-9.5725,17.7,0.25,1.05,D01
EC,40D,-9.8225,17.7,-9.8225,17.7,0.25,1.05,D01
EC,41D,-10.0725,17.7,-10.0725,17.7,0.25,1.05,D01
EC,42D,-10.3225,17.7,-10.3225,17.7,0.25,1.05,D01
EC,40E,-9.8225,16.65,-9.8225,16.65,0.25,1.05,D01
EC,39E,-9.5725,16.65,-9.5725,16.65,0.25,1.05,D01
EC,38E,-9.3225,16.65,-9.3225,16.65,0.25,1.05,D01
EC,37E,-9.0725,16.65,-9.0725,16.65,0.25,1.05,D01
EC,36E,-8.8225,16.65,-8.8225,16.65,0.25,1.05,D01
EC,35E,-8.5725,16.65,-8.5725,16.65,0.25,1.05,D01
EC,34E,-8.3225,16.65,-8.3225,16.65,0.25,1.05,D01
EC,33E,-8.0725,16.65,-8.0725,16.65,0.25,1.05,D01
EC,32E,-7.8225,16.65,-7.8225,16.65,0.25,1.05,D01
EC,31E,-7.5725,16.65,-7.5725,16.65,0.25,1.05,D01
EC,28E,-6.8225,16.65,-6.8225,16.65,0.25,1.05,D01
EC,27E,-6.5725,16.65,-6.5725,16.65,0.25,1.05,D01
EC,26E,-6.3225,16.65,-6.3225,16.65,0.25,1.05,D01
EC,25E,-6.0725,16.65,-6.0725,16.65,0.25,1.05,D01
EC,24E,-5.8225,16.65,-5.8225,16.65,0.25,1.05,D01
EC,23E,-5.5725,16.65,-5.5725,16.65,0.25,1.05,D01
EC,22E,-5.3225,16.65,-5.3225,16.65,0.25,1.05,D01
EC,21E,-5.0725,16.65,-5.0725,16.65,0.25,1.05,D01
EC,20E,-4.8225,16.65,-4.8225,16.65,0.25,1.05,D01
EC,19E,-4.5725,16.65,-4.5725,16.65,0.25,1.05,D01
EC,16E,-3.8225,16.65,-3.8225,16.65,0.25,1.05,D01
EC,15E,-3.5725,16.65,-3.5725,16.65,0.25,1.05,D01
EC,14E,-3.3225,16.65,-3.3225,16.65,0.25,1.05,D01
EC,13E,-3.0725,16.65,-3.0725,16.65,0.25,1.05,D01
EC,12E,-2.8225,16.65,-2.8225,16.65,0.25,1.05,D01
EC,11E,-2.5725,16.65,-2.5725,16.65,0.25,1.05,D01
DC,40E,0.6775,16.65,0.6775,16.65,0.25,1.05,D01
DC,39E,0.9275,16.65,0.9275,16.65,0.25,1.05,D01
DC,38E,1.1775,16.65,1.1775,16.65,0.25,1.05,D01
DC,37E,1.4275,16.65,1.4275,16.65,0.25,1.05,D01
DC,36E,1.6775,16.65,1.6775,16.65,0.25,1.05,D01
DC,35E,1.9275,16.65,1.9275,16.65,0.25,1.05,D01
DC,34E,2.1775,16.65,2.1775,16.65,0.25,1.05,D01
DC,33E,2.4275,16.65,2.4275,16.65,0.25,1.05,D01
DC,32E,2.6775,16.65,2.6775,16.65,0.25,1.05,D01
DC,31E,2.9275,16.65,2.9275,16.65,0.25,1.05,D01
DC,28E,3.6775,16.65,3.6775,16.65,0.25,1.05,D01
DC,27E,3.9275,16.65,3.9275,16.65,0.25,1.05,D01
DC,26E,4.1775,16.65,4.1775,16.65,0.25,1.05,D01
DC,25E,4.4275,16.65,4.4275,16.65,0.25,1.05,D01
DC,24E,4.6775,16.65,4.6775,16.65,0.25,1.05,D01
DC,23E,4.9275,16.65,4.9275,16.65,0.25,1.05,D01
DC,22E,5.1775,16.65,5.1775,16.65,0.25,1.05,D01
DC,21E,5.4275,16.65,5.4275,16.65,0.25,1.05,D01
DC,20E,5.6775,16.65,5.6775,16.65,0.25,1.05,D01
DC,19E,5.9275,16.65,5.9275,16.65,0.25,1.05,D01
DC,16E,6.6775,16.65,6.6775,16.65,0.25,1.05,D01
DC,15E,6.9275,16.65,6.9275,16.65,0.25,1.05,D01
DC,14E,7.1775,16.65,7.1775,16.65,0.25,1.05,D01
DC,13E,7.4275,16.65,7.4275,16.65,0.25,1.05,D01
DC,12E,7.6775,16.65,7.6775,16.65,0.25,1.05,D01
DC,11E,7.9275,16.65,7.9275,16.65,0.25,1.05,D01
CC,40E,11.1775,16.65,11.1775,16.65,0.25,1.05,D01
CC,39E,11.4275,16.65,11.4275,16.65,0.25,1.05,D01
CC,38E,11.6775,16.65,11.6775,16.65,0.25,1.05,D01
CC,37E,11.9275,16.65,11.9275,16.65,0.25,1.05,D01
CC,36E,12.1775,16.65,12.1775,16.65,0.25,1.05,D01
CC,35E,12.4275,16.65,12.4275,16.65,0.25,1.05,D01
CC,34E,12.6775,16.65,12.6775,16.65,0.25,1.05,D01
CC,33E,12.9275,16.65,12.9275,16.65,0.25,1.05,D01
CC,32E,13.1775,16.65,13.1775,16.65,0.25,1.05,D01
CC,31E,13.4275,16.65,13.4275,16.65,0.25,1.05,D01
CC,28E,14.1775,16.65,14.1775,16.65,0.25,1.05,D01
CC,27E,14.4275,16.65,14.4275,16.65,0.25,1.05,D01
CC,26E,14.6775,16.65,14.6775,16.65,0.25,1.05,D01
CC,25E,14.9275,16.65,14.9275,16.65,0.25,1.05,D01
CC,24E,15.1775,16.65,15.1775,16.65,0.25,1.05,D01
CC,23E,15.4275,16.65,15.4275,16.65,0.25,1.05,D01
CC,22E,15.6775,16.65,15.6775,16.65,0.25,1.05,D01
CC,21E,15.9275,16.65,15.9275,16.65,0.25,1.05,D01
CC,20E,16.1775,16.65,16.1775,16.65,0.25,1.05,D01
CC,19E,16.4275,16.65,16.4275,16.65,0.25,1.05,D01
CC,16E,17.1775,16.65,17.1775,16.65,0.25,1.05,D01
CC,15E,17.4275,16.65,17.4275,16.65,0.25,1.05,D01
CC,14E,17.6775,16.65,17.6775,16.65,0.25,1.05,D01
CC,13E,17.9275,16.65,17.9275,16.65,0.25,1.05,D01
CC,12E,18.1775,16.65,18.1775,16.65,0.25,1.05,D01
CC,11E,18.4275,16.65,18.4275,16.65,0.25,1.05,D01
BC,40E,21.6775,16.65,21.6775,16.65,0.25,1.05,D01
BC,39E,21.9275,16.65,21.9275,16.65,0.25,1.05,D01
BC,38E,22.1775,16.65,22.1775,16.65,0.25,1.05,D01
BC,37E,22.4275,16.65,22.4275,16.65,0.25,1.05,D01
BC,36E,22.6775,16.65,22.6775,16.65,0.25,1.05,D01
BC,35E,22.9275,16.65,22.9275,16.65,0.25,1.05,D01
BC,34E,23.1775,16.65,23.1775,16.65,0.25,1.05,D01
BC,33E,23.4275,16.65,23.4275,16.65,0.25,1.05,D01
BC,32E,23.6775,16.65,23.6775,16.65,0.25,1.05,D01
BC,31E,23.9275,16.65,23.9275,16.65,0.25,1.05,D01
BC,28E,24.6775,16.65,24.6775,16.65,0.25,1.05,D01
BC,27E,24.9275,16.65,24.9275,16.65,0.25,1.05,D01
BC,26E,25.1775,16.65,25.1775,16.65,0.25,1.05,D01
BC,25E,25.4275,16.65,25.4275,16.65,0.25,1.05,D01
BC,24E,25.6775,16.65,25.6775,16.65,0.25,1.05,D01
BC,23E,25.9275,16.65,25.9275,16.65,0.25,1.05,D01
BC,22E,26.1775,16.65,26.1775,16.65,0.25,1.05,D01
BC,21E,26.4275,16.65,26.4275,16.65,0.25,1.05,D01
BC,20E,26.6775,16.65,26.6775,16.65,0.25,1.05,D01
BC,19E,26.9275,16.65,26.9275,16.65,0.25,1.05,D01
BC,16E,27.6775,16.65,27.6775,16.65,0.25,1.05,D01
BC,15E,27.9275,16.65,27.9275,16.65,0.25,1.05,D01
BC,14E,28.1775,16.65,28.1775,16.65,0.25,1.05,D01
BC,13E,28.4275,16.65,28.4275,16.65,0.25,1.05,D01
BC,12E,28.6775,16.65,28.6775,16.65,0.25,1.05,D01
BC,11E,28.9275,16.65,28.9275,16.65,0.25,1.05,D01
BC,11F,28.9275,15.6,28.9275,15.6,0.25,1.05,D01
BC,12F,28.6775,15.6,28.6775,15.6,0.25,1.05,D01
BC,13F,28.4275,15.6,28.4275,15.6,0.25,1.05,D01
BC,14F,28.1775,15.6,28.1775,15.6,0.25,1.05,D01
BC,15F,27.9275,15.6,27.9275,15.6,0.25,1.05,D01
BC,16F,27.6775,15.6,27.6775,15.6,0.25,1.05,D01
BC,19F,26.9275,15.6,26.9275,15.6,0.25,1.05,D01
BC,20F,26.6775,15.6,26.6775,15.6,0.25,1.05,D01
BC,21F,26.4275,15.6,26.4275,15.6,0.25,1.05,D01
BC,22F,26.1775,15.6,26.1775,15.6,0.25,1.05,D01
BC,23F,25.9275,15.6,25.9275,15.6,0.25,1.05,D01
BC,24F,25.6775,15.6,25.6775,15.6,0.25,1.05,D01
BC,25F,25.4275,15.6,25.4275,15.6,0.25,1.05,D01
BC,26F,25.1775,15.6,25.1775,15.6,0.25,1.05,D01
BC,27F,24.9275,15.6,24.9275,15.6,0.25,1.05,D01
BC,28F,24.6775,15.6,24.6775,15.6,0.25,1.05,D01
BC,31F,23.9275,15.6,23.9275,15.6,0.25,1.05,D01
BC,32F,23.6775,15.6,23.6775,15.6,0.25,1.05,D01
BC,33F,23.4275,15.6,23.4275,15.6,0.25,1.05,D01
BC,34F,23.1775,15.6,23.1775,15.6,0.25,1.05,D01
BC,35F,22.9275,15.6,22.9275,15.6,0.25,1.05,D01
BC,36F,22.6775,15.6,22.6775,15.6,0.25,1.05,D01
BC,37F,22.4275,15.6,22.4275,15.6,0.25,1.05,D01
BC,38F,22.1775,15.6,22.1775,15.6,0.25,1.05,D01
BC,39F,21.9275,15.6,21.9275,15.6,0.25,1.05,D01
BC,40F,21.6775,15.6,21.6775,15.6,0.25,1.05,D01
CC,11F,18.4275,15.6,18.4275,15.6,0.25,1.05,D01
CC,12F,18.1775,15.6,18.1775,15.6,0.25,1.05,D01
CC,13F,17.9275,15.6,17.9275,15.6,0.25,1.05,D01
CC,14F,17.6775,15.6,17.6775,15.6,0.25,1.05,D01
